cod_region,region,cod_provincia,provincia,cod_comuna,comuna,mancha_id,nivel,clase,nivel_medio,nivel_medio_min,nivel_medio_max,pct_nivel0,pct_nivel1,pct_nivel2,pct_nivel3,pct_nivel4,pct_alto,cobertura_pct,n_hexagonos,area_ha
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d8501fffff,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,67.6,1,0.38
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d8285fffff,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,97.7,1,0.27
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d8285fffff-2,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,97.7,1,0.33
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d80c7fffff,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.1,1,0.22
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d80c1fffff,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.0,1,0.01
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d80c1fffff-2,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.0,1,0.18
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d80c1fffff-3,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.0,1,0.62
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d8097fffff,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,86.5,1,1.01
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d808bfffff,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,93.9,1,0.39
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b31d808bfffff-2,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,93.9,1,0.64
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b3033805fffff,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.0,1,0.46
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b3033805fffff-2,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.0,1,0.23
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b3032807fffff,0,Muy Bajo,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,95.7,1,0.04
01,Tarapacá,011,Iquique,01101,Iquique,01101-88b3030401fffff,0,Muy Bajo,0.001,0.0,0.459,99.9,0.0,0.0,0.0,0.0,0.0,99.8,3199,229018.4
01,Tarapacá,011,Iquique,01107,Alto Hospicio,01107-88b3030611fffff,0,Muy Bajo,0.009,0.0,0.467,99.3,0.5,0.1,0.0,0.0,0.1,100.0,802,57147.94
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eda85fffff,0,Muy Bajo,0.328,0.219,0.493,84.3,0.0,14.7,0.6,0.4,1.0,100.0,3,231.85
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed8dbfffff,0,Muy Bajo,0.181,0.181,0.181,91.0,0.0,8.8,0.2,0.0,0.2,100.0,1,77.23
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed147fffff,0,Muy Bajo,0.498,0.498,0.498,76.6,3.4,15.4,3.1,1.6,4.7,100.0,1,77.3
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ec309fffff,0,Muy Bajo,0.273,0.142,0.381,86.4,0.0,13.6,0.0,0.0,0.0,100.0,6,463.23
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ec04dfffff,0,Muy Bajo,0.19,0.0,0.452,91.0,0.0,7.9,1.0,0.0,1.1,100.0,12,925.97
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eba33fffff,0,Muy Bajo,0.252,0.0,0.257,88.6,0.0,9.0,2.4,0.0,2.4,100.0,2,27.03
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eaa19fffff,0,Muy Bajo,0.242,0.242,0.242,90.0,0.0,6.0,4.1,0.0,4.1,100.0,1,76.34
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ea133fffff,0,Muy Bajo,0.468,0.0,0.476,81.9,0.0,7.7,10.5,0.0,10.5,100.0,2,49.93
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ea131fffff,0,Muy Bajo,0.342,0.114,0.456,85.4,0.0,9.5,5.0,0.0,5.0,100.0,2,62.57
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013191fffff,0,Muy Bajo,0.311,0.0,0.454,90.0,0.0,0.0,9.0,1.0,10.0,100.0,4,140.83
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013031fffff,0,Muy Bajo,0.048,0.0,0.049,98.5,0.0,0.0,1.4,0.2,1.5,100.0,2,37.03
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013021fffff,0,Muy Bajo,0.163,0.0,0.486,90.9,2.6,5.9,0.6,0.0,0.6,100.0,12,446.36
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012c35fffff,0,Muy Bajo,0.34,0.34,0.34,88.7,0.0,0.0,11.3,0.0,11.3,100.0,1,35.91
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012c21fffff,0,Muy Bajo,0.472,0.463,0.482,81.4,0.0,9.7,7.9,1.1,8.9,100.0,2,153.55
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012ac7fffff,0,Muy Bajo,0.143,0.143,0.143,92.8,0.0,7.2,0.0,0.0,0.0,100.0,1,76.91
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012113fffff,0,Muy Bajo,0.128,0.0,0.386,95.5,0.0,1.4,2.5,0.6,3.1,100.0,24,1305.74
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012001fffff,0,Muy Bajo,0.094,0.0,0.495,95.5,1.1,2.0,1.4,0.0,1.4,100.0,51,3083.27
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3010cb7fffff,0,Muy Bajo,0.013,0.0,0.498,99.4,0.1,0.4,0.1,0.0,0.1,100.0,17177,1292010.84
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b31da4c7fffff,1,Bajo,0.993,0.993,0.993,53.5,0.0,40.3,6.3,0.0,6.3,100.0,1,3.17
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed847fffff,1,Bajo,0.866,0.866,0.866,56.9,0.0,42.8,0.4,0.0,0.4,100.0,1,77.33
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed337fffff,1,Bajo,0.636,0.636,0.636,69.9,0.0,26.8,3.3,0.1,3.3,100.0,1,77.28
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed1c7fffff,1,Bajo,0.701,0.701,0.701,75.2,0.1,13.8,1.4,9.6,11.0,100.0,1,77.23
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed111fffff,1,Bajo,0.577,0.524,0.61,58.3,30.0,8.8,1.4,1.4,2.9,100.0,3,231.76
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed097fffff,1,Bajo,0.876,0.651,1.28,60.7,9.6,16.7,7.3,5.7,13.0,100.0,9,694.35
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed089fffff,1,Bajo,0.687,0.513,0.861,49.9,37.1,7.7,4.9,0.3,5.3,100.0,2,154.33
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ed027fffff,1,Bajo,0.571,0.571,0.571,42.9,57.0,0.1,0.0,0.0,0.0,100.0,1,77.24
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ece0bfffff,1,Bajo,1.012,1.012,1.012,67.5,0.0,2.4,24.2,6.0,30.1,100.0,1,77.03
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ec211fffff,1,Bajo,0.99,0.585,1.356,68.5,0.0,0.0,27.1,4.4,31.5,100.0,6,462.78
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ec19dfffff,1,Bajo,0.508,0.508,0.508,74.8,0.0,24.8,0.4,0.0,0.4,100.0,1,77.09
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ec103fffff,1,Bajo,1.134,0.993,1.296,44.4,0.0,53.4,2.2,0.0,2.2,100.0,3,231.51
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ec06bfffff,1,Bajo,1.089,1.089,1.089,45.6,0.0,54.4,0.0,0.0,0.0,100.0,1,77.15
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ec009fffff,1,Bajo,0.688,0.688,0.688,67.5,0.0,28.7,3.8,0.0,3.8,100.0,1,77.13
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ec005fffff,1,Bajo,0.971,0.502,1.496,51.4,2.5,44.0,1.8,0.3,2.1,100.0,193,14904.91
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ebaa3fffff,1,Bajo,0.81,0.81,0.81,67.4,0.0,16.9,15.8,0.0,15.8,100.0,1,76.4
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eb9c3fffff,1,Bajo,0.564,0.564,0.564,77.3,0.0,11.6,11.1,0.0,11.1,100.0,1,76.44
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eb8d7fffff,1,Bajo,0.531,0.531,0.531,75.6,0.0,19.9,4.4,0.0,4.4,100.0,1,76.37
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eb8cbfffff,1,Bajo,0.786,0.786,0.786,68.4,0.0,16.2,15.4,0.0,15.4,100.0,1,76.39
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eb8a5fffff,1,Bajo,0.979,0.538,1.495,60.9,0.0,19.5,19.6,0.0,19.6,100.0,7,534.89
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eb861fffff,1,Bajo,0.905,0.541,1.331,70.6,2.2,0.9,18.6,7.7,26.3,100.0,3,170.85
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eb83bfffff,1,Bajo,0.638,0.638,0.638,74.5,0.0,12.6,12.9,0.0,12.9,100.0,1,76.43
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eb813fffff,1,Bajo,0.846,0.533,1.377,65.7,0.0,18.2,16.1,0.0,16.1,100.0,12,916.78
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ead07fffff,1,Bajo,0.774,0.687,0.865,68.3,0.0,17.6,14.1,0.0,14.1,100.0,4,304.62
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eaad1fffff,1,Bajo,1.407,1.349,1.47,37.1,0.0,48.0,14.9,0.0,14.9,100.0,2,146.6
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30eaa4dfffff,1,Bajo,0.701,0.701,0.701,69.5,0.0,21.3,9.2,0.0,9.2,100.0,1,76.39
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ea819fffff,1,Bajo,0.556,0.523,0.596,78.0,0.0,10.2,11.7,0.0,11.7,100.0,3,228.94
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ea365fffff,1,Bajo,0.961,0.553,1.486,58.7,0.1,27.5,13.6,0.0,13.6,100.0,32,1917.27
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ea321fffff,1,Bajo,0.961,0.961,0.961,42.1,30.6,16.4,10.9,0.0,10.9,100.0,1,20.39
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ea105fffff,1,Bajo,0.946,0.514,1.446,60.1,0.2,24.6,15.0,0.0,15.0,100.0,68,5027.13
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e92d5fffff,1,Bajo,0.572,0.572,0.572,71.5,0.0,28.4,0.1,0.0,0.1,100.0,1,76.79
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e9213fffff,1,Bajo,0.696,0.675,0.709,67.2,0.0,28.9,4.0,0.0,4.0,100.0,3,230.49
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e9203fffff,1,Bajo,0.621,0.517,0.76,69.2,0.0,30.4,0.4,0.0,0.4,100.0,3,230.57
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e9059fffff,1,Bajo,1.408,1.408,1.408,29.6,0.0,70.4,0.0,0.0,0.0,100.0,1,0.09
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e58e3fffff,1,Bajo,1.022,1.022,1.022,47.2,3.4,49.4,0.0,0.0,0.0,100.0,1,77.15
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e5605fffff,1,Bajo,0.984,0.509,1.406,51.4,0.0,47.3,1.2,0.0,1.2,100.0,27,2077.64
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e3763fffff,1,Bajo,0.661,0.568,0.898,71.7,0.0,18.7,9.6,0.0,9.6,100.0,3,150.7
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e34a7fffff,1,Bajo,0.653,0.653,0.653,77.5,0.0,2.1,20.3,0.0,20.3,100.0,1,10.94
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e34a5fffff,1,Bajo,0.785,0.785,0.785,67.1,0.0,20.2,12.7,0.0,12.7,100.0,1,8.84
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e3283fffff,1,Bajo,0.753,0.753,0.753,66.0,0.0,26.7,7.3,0.0,7.3,100.0,1,76.18
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e26ebfffff,1,Bajo,1.059,1.059,1.059,60.9,0.0,11.2,27.8,0.0,27.8,100.0,1,20.28
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e2641fffff,1,Bajo,0.73,0.73,0.73,67.3,0.0,25.1,7.6,0.0,7.6,100.0,1,70.99
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30e24c9fffff,1,Bajo,0.9,0.673,1.049,62.8,0.0,21.6,15.6,0.0,15.6,100.0,6,356.18
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad5e5fffff,1,Bajo,1.37,1.37,1.37,44.6,0.0,29.1,26.3,0.0,26.3,65.0,1,2.9
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad587fffff,1,Bajo,0.613,0.613,0.613,76.7,0.0,8.6,14.6,0.1,14.7,93.9,1,35.02
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad539fffff,1,Bajo,0.564,0.544,0.615,73.4,0.4,22.6,3.6,0.0,3.6,95.8,2,33.32
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad331fffff,1,Bajo,0.946,0.857,1.124,53.7,0.7,43.0,2.7,0.0,2.7,97.2,2,32.55
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad0b9fffff,1,Bajo,0.638,0.507,1.183,68.5,1.4,28.1,2.1,0.0,2.1,96.8,3,75.82
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad087fffff,1,Bajo,0.588,0.588,0.588,75.6,0.0,14.4,10.0,0.0,10.0,56.7,1,10.27
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad06bfffff,1,Bajo,0.976,0.976,0.976,51.2,0.0,48.8,0.0,0.0,0.0,100.0,1,0.52
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad015fffff,1,Bajo,0.57,0.57,0.57,72.0,0.0,27.0,1.0,0.0,1.0,100.0,1,2.73
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30ad003fffff,1,Bajo,0.594,0.594,0.594,70.7,0.4,27.8,1.2,0.0,1.2,100.0,1,5.62
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b303af67fffff,1,Bajo,0.844,0.844,0.844,57.9,7.8,26.4,7.9,0.0,7.9,100.0,1,77.61
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b303a493fffff,1,Bajo,0.861,0.608,1.273,63.0,4.1,21.9,5.8,5.2,11.0,100.0,18,1391.33
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3017933fffff,1,Bajo,0.659,0.511,1.17,67.2,0.0,32.4,0.4,0.0,0.4,100.0,15,1161.96
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30176b1fffff,1,Bajo,0.645,0.542,0.748,68.7,10.4,13.7,1.8,5.3,7.1,100.0,2,154.16
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b301696dfffff,1,Bajo,0.658,0.539,0.776,67.4,0.0,32.1,0.5,0.0,0.5,100.0,2,154.85
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013a33fffff,1,Bajo,1.49,1.49,1.49,25.5,0.0,74.5,0.0,0.0,0.0,100.0,1,0.56
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013981fffff,1,Bajo,0.617,0.557,0.677,73.1,0.0,19.0,7.9,0.0,7.9,100.0,2,154.06
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30138d7fffff,1,Bajo,0.905,0.905,0.905,61.0,0.0,26.4,12.6,0.0,12.6,100.0,1,76.96
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b301388dfffff,1,Bajo,0.794,0.794,0.794,67.2,0.0,19.1,13.7,0.0,13.7,100.0,1,76.99
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013883fffff,1,Bajo,0.629,0.629,0.629,71.1,0.0,23.8,5.1,0.0,5.1,100.0,1,76.97
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b301385dfffff,1,Bajo,1.163,1.163,1.163,42.3,0.0,56.6,1.0,0.0,1.0,100.0,1,26.54
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013847fffff,1,Bajo,0.572,0.572,0.572,72.9,0.0,24.1,3.0,0.0,3.0,100.0,1,59.05
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013823fffff,1,Bajo,1.118,0.586,1.492,54.7,0.0,24.1,21.2,0.0,21.2,100.0,15,1155.51
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013195fffff,1,Bajo,0.924,0.509,1.25,69.2,0.0,0.0,30.7,0.1,30.8,100.0,2,137.18
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013187fffff,1,Bajo,1.295,1.295,1.295,40.7,0.0,48.6,10.7,0.0,10.8,100.0,2,153.87
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013137fffff,1,Bajo,1.092,0.655,1.492,49.2,0.3,42.6,7.9,0.0,7.9,100.0,18,1367.6
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013107fffff,1,Bajo,1.275,1.275,1.275,39.9,0.0,52.8,7.3,0.0,7.3,100.0,1,75.79
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3013023fffff,1,Bajo,0.96,0.522,1.404,53.2,9.5,25.9,10.7,0.7,11.4,100.0,15,1141.59
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012f13fffff,1,Bajo,0.525,0.525,0.525,82.5,0.0,0.0,17.5,0.0,17.5,100.0,1,76.79
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012e31fffff,1,Bajo,0.681,0.649,0.731,77.6,0.0,0.0,21.7,0.7,22.4,100.0,2,125.52
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012e07fffff,1,Bajo,1.236,1.236,1.236,59.0,0.0,0.0,40.3,0.7,41.0,100.0,1,43.37
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012d87fffff,1,Bajo,0.656,0.656,0.656,67.4,0.0,32.2,0.4,0.0,0.4,100.0,1,13.37
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012d45fffff,1,Bajo,1.245,0.966,1.48,45.6,0.0,38.6,15.8,0.0,15.8,100.0,3,230.51
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012d01fffff,1,Bajo,0.97,0.669,1.494,53.4,0.0,42.9,3.7,0.0,3.7,100.0,5,384.04
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012c31fffff,1,Bajo,0.547,0.547,0.547,81.8,0.0,0.0,18.2,0.0,18.2,100.0,1,9.56
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012c27fffff,1,Bajo,0.985,0.564,1.333,57.5,0.0,30.5,10.3,1.6,12.0,100.0,13,986.14
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012c15fffff,1,Bajo,1.287,1.287,1.287,58.6,0.0,0.0,36.8,4.6,41.4,100.0,1,2.96
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012c01fffff,1,Bajo,1.004,0.639,1.372,67.0,0.0,0.6,30.4,2.0,32.4,100.0,13,845.43
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012a49fffff,1,Bajo,0.891,0.541,1.186,59.9,0.0,31.4,8.8,0.0,8.8,100.0,5,384.95
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b3012a01fffff,1,Bajo,0.918,0.504,1.458,60.8,0.0,26.0,13.3,0.0,13.3,100.0,17,1308.5
01,Tarapacá,014,Tamarugal,01401,Pozo Almonte,01401-88b30128a3fffff,1,Bajo,0.514,0.514,0.514,76.8,0.0,18.2,5.0,0.0,5.0,100.0,1,76.89
